23,0,0,"037.84",25
17,0,0,"042.19",20
13,0,0,"044.98",17
7,0,0,"046.88",14
11,0,0,"048.21",12
22,0,0,"049.14",10
12,1,0,"047.59",9
102,0,0,"053.36",8
19,0,0,"054.85",7
20,0,0,"056.78",6
46,0,1,"052.82",5
24,0,0,"067.32",4
25,1,0,"067.32",3
26,2,0,"082,37",2
3,1,3,"DIS",0
18,0,2,"DIS",0
33,0,3,"DIS",0
1,0,0,"DIS",0
4,0,0,"DIS",0
6,1,1,"DIS",0
9,0,0,"N",0
8,0,0,"N",0
2,0,0,"N",0
10,0,0,"N",0
5,0,0,"N",0
