44,0,0,"032.26",18
39,0,0,"038.62",15
30,0,1,"042.03",13
42,1,0,"042.19",12
40,1,0,"043.49",11
43,2,0,"035.26",10
35,0,2,"040.68",9
37,0,2,"044.60",8
38,1,1,"051.33",7
58,0,0,"DIS",0
41,2,2,"DIS",0
32,1,1,"DIS",0
34,0,0,"N",0
29,0,0,"N",0
