44,0,0,"032.28",18
37,0,0,"034.05",15
34,0,0,"034.10",13
43,0,0,"035.11",12
39,0,0,"038.45",11
42,0,0,"039.42",10
30,0,1,"041.78",9
29,0,1,"042.58",8
40,1,1,"053.42",7
38,1,0,"058.98",6
58,2,0,"DIS",0
32,0,1,"DIS",0
35,1,0,"DIS",0
41,0,2,"DIS",0
