65,0,0,"044.69",25
49,2,0,"036.85",20
61,0,2,"050.02",17
67,3,0,"044.84",14
62,3,0,"050.34",12
63,4,0,"036.20",10
54,4,0,"041.27",9
56,0,0,"DIS",0
53,2,0,"DIS",0
55,5,3,"DIS",0
48,0,3,"DIS",0
57,0,1,"DIS",0
