63,0,0,"030.59",18
61,0,0,"035.73",15
62,1,0,"031.87",13
65,1,0,"045.02",12
53,2,0,"031.39",11
67,2,0,"037.90",10
57,1,0,"050.14",9
48,4,0,"029.43",8
56,0,1,"DIS",0
49,0,0,"DIS",0
54,2,1,"DIS",0
55,0,0,"DIS",0
