23,0,0,"031.22",18
17,0,0,"035.66",15
13,0,0,"035.89",13
22,0,0,"039.53",12
18,0,0,"042.44",11
24,0,0,"044.49",10
12,0,1,"037.83",9
46,0,1,"039.59",8
20,1,0,"039.70",7
11,0,1,"041.46",6
25,0,0,"046.79",5
102,0,1,"047.22",4
10,0,0,"052.41",3
6,1,0,"048.36",2
4,1,2,"043.16",1
3,0,2,"049.93",0
26,0,0,"060,94",0
19,0,2,"056.35",0
1,1,0,"070.41",0
33,0,1,"070.78",0
7,0,0,"DIS",0
2,0,0,"N",0
9,0,0,"N",0
8,0,0,"N",0
5,0,0,"N",0
