17,0,0,"033.70",25
11,0,0,"036.34",20
8,0,0,"046.34",17
10,0,0,"047.87",14
1,0,0,"049.54",12
2,1,1,"047.70",10
6,1,0,"054.22",9
4,2,1,"039.78",8
3,0,2,"051.40",7
5,2,1,"053.82",6
9,1,0,"DIS",0
7,0,0,"DIS",0
33,0,0,"DIS",0
