35,0,0,"045.11",25
34,0,0,"046.66",20
42,0,0,"048.04",17
44,1,0,"037.81",14
30,0,1,"049.17",12
39,1,1,"055.26",10
32,0,2,"057.87",9
38,1,1,"059.07",8
29,2,2,"056.22",7
43,0,0,"DIS",0
41,1,1,"DIS",0
58,0,0,"DIS",0
40,1,1,"DIS",0
37,0,0,"DIS",0
