17,0,0,"036.31",25
11,0,0,"038.45",20
10,0,0,"046.40",17
7,1,0,"046.25",14
4,1,1,"044.35",12
1,2,0,"051.36",10
33,1,0,"066.76",9
6,0,2,"DIS",0
3,0,2,"DIS",0
8,0,0,"N",0
9,0,0,"N",0
5,0,0,"N",0
2,0,0,"N",0
