67,0,0,"046.88",25
63,1,0,"039.23",20
62,0,1,"042.02",17
48,1,1,"042.74",14
53,1,1,"047.88",12
65,1,0,"054.02",10
57,0,1,"057.67",9
49,3,0,"048.25",8
55,5,0,"040.22",7
56,2,0,"DIS",0
54,2,3,"DIS",0
61,0,0,"DIS",0
